ID,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income,co2_percap
2654,KI,KIR,Kiribati,1994,1369.252779,62.158,76671,34.431,32.4,East Asia & Pacific,Lower middle income,0.382621852
2655,KI,KIR,Kiribati,2000,1590.908787,64.001,84406,30.584,28.5,East Asia & Pacific,Lower middle income,0.34755823
2656,KI,KIR,Kiribati,1997,1431.187487,63.174,80184,32.26,30.6,East Asia & Pacific,Lower middle income,0.32012621
2657,KI,KIR,Kiribati,2002,1632.689646,64.43,87343,29.965,27.1,East Asia & Pacific,Lower middle income,0.461822928
2658,KI,KIR,Kiribati,1999,1489.422169,63.745,82966,31.048,29.2,East Asia & Pacific,Lower middle income,0.353590627
2659,KI,KIR,Kiribati,2004,1656.264798,64.74,90542,29.647,26.2,East Asia & Pacific,Lower middle income,0.486006494
2660,KI,KIR,Kiribati,2001,1576.121796,64.231,85858,30.228,27.8,East Asia & Pacific,Lower middle income,0.298970393
2661,KI,KIR,Kiribati,2014,1912.130372,65.949,110458,28.827,23.5,East Asia & Pacific,Lower middle income,0.564368357
2662,KI,KIR,Kiribati,2008,1757.832584,65.146,98440,29.523,25.4,East Asia & Pacific,Lower middle income,0.558766761
2663,KI,KIR,Kiribati,2005,1759.55826,64.859,92325,29.571,25.9,East Asia & Pacific,Lower middle income,0.675212564
2664,KI,KIR,Kiribati,2006,1748.301393,64.961,94260,29.536,25.7,East Asia & Pacific,Lower middle income,0.739157649
2665,KI,KIR,Kiribati,1996,1406.436266,62.862,78907,32.965,31.2,East Asia & Pacific,Lower middle income,0.418251866
2666,KI,KIR,Kiribati,2013,1894.779074,65.78,108535,29.058,23.9,East Asia & Pacific,Lower middle income,0.574367715
2667,KI,KIR,Kiribati,2003,1669.000139,64.599,88895,29.775,26.6,East Asia & Pacific,Lower middle income,0.453760054
2668,KI,KIR,Kiribati,2012,1794.518408,65.623,106613,29.24,24.3,East Asia & Pacific,Lower middle income,0.584722313
2669,KI,KIR,Kiribati,2007,1795.291131,65.054,96311,29.526,25.5,East Asia & Pacific,Lower middle income,0.533043993
2670,KI,KIR,Kiribati,2010,1696.511974,65.354,102652,29.463,25,East Asia & Pacific,Lower middle income,0.607284807
2671,KI,KIR,Kiribati,2009,1738.725516,65.244,100568,29.508,25.2,East Asia & Pacific,Lower middle income,0.401091799
2672,KI,KIR,Kiribati,1992,1308.734753,61.318,74769,35.754,33.6,East Asia & Pacific,Lower middle income,0.34331073
2673,KI,KIR,Kiribati,2011,1706.480953,65.481,104656,29.375,24.7,East Asia & Pacific,Lower middle income,0.595656245
2674,KM,COM,Comoros,1993,1084.099189,58.038,449274,40.567,45.1,Sub-Saharan Africa,Low income,0.155079083
2675,KM,COM,Comoros,1992,1058.214107,57.623,436448,41.208,46.8,Sub-Saharan Africa,Low income,0.151234511
2676,KM,COM,Comoros,2009,1370.466884,61.475,673252,35.464,38.2,Sub-Saharan Africa,Low income,0.196081111
2677,KM,COM,Comoros,1994,1019.249047,58.407,462277,39.972,43.9,Sub-Saharan Africa,Low income,0.150716994
2678,KM,COM,Comoros,1996,1025.139004,58.972,488627,38.959,42.5,Sub-Saharan Africa,Low income,0.157598741
2679,KM,COM,Comoros,2000,1173.817526,59.46,542357,37.497,41.6,Sub-Saharan Africa,Low income,0.189314418
2680,KM,COM,Comoros,1990,1034.101551,56.677,411594,42.558,50.5,Sub-Saharan Africa,Low income,0.151457504
2681,KM,COM,Comoros,1991,981.587493,57.168,423872,41.878,48.6,Sub-Saharan Africa,Low income,0.155721539
2682,KM,COM,Comoros,1995,1048.324974,58.722,475394,39.435,43,Sub-Saharan Africa,Low income,0.154272035
2683,KM,COM,Comoros,2002,1215.644913,59.617,569479,36.972,41.4,Sub-Saharan Africa,Low income,0.180298132
2684,KM,COM,Comoros,1997,1055.910868,59.16,501953,38.534,42.2,Sub-Saharan Africa,Low income,0.160720227
2685,KM,COM,Comoros,1998,1052.886277,59.294,515385,38.151,41.9,Sub-Saharan Africa,Low income,0.170761664
2686,KM,COM,Comoros,1999,1061.830321,59.388,528848,37.806,41.7,Sub-Saharan Africa,Low income,0.173348486
2687,KM,COM,Comoros,2007,1367.48884,60.734,641620,35.904,39.7,Sub-Saharan Africa,Low income,0.160026184
2688,KM,COM,Comoros,2008,1366.64755,61.094,657229,35.691,38.9,Sub-Saharan Africa,Low income,0.161805094
2689,KM,COM,Comoros,2005,1310.265382,60.126,611627,36.317,41,Sub-Saharan Africa,Low income,0.227828399
2690,KM,COM,Comoros,2001,1198.671086,59.529,555888,37.221,41.5,Sub-Saharan Africa,Low income,0.184706272
2691,KM,COM,Comoros,2012,1448.427686,62.596,723868,34.581,35.9,Sub-Saharan Africa,Low income,0.197567789
2692,KM,COM,Comoros,2013,1487.110507,62.923,741500,34.204,35.1,Sub-Saharan Africa,Low income,0.237378287
2693,KM,COM,Comoros,2010,1383.929694,61.862,689692,35.209,37.5,Sub-Saharan Africa,Low income,0.233942107
2694,KM,COM,Comoros,2006,1353.519441,60.407,626425,36.11,40.4,Sub-Saharan Africa,Low income,0.257569541
2696,KM,COM,Comoros,2003,1236.16601,59.738,583211,36.744,41.4,Sub-Saharan Africa,Low income,0.226353755
2697,KM,COM,Comoros,2014,1508.620417,63.216,759385,33.786,34.3,Sub-Saharan Africa,Low income,0.202814119
2698,KM,COM,Comoros,2011,1414.611723,62.24,706569,34.916,36.7,Sub-Saharan Africa,Low income,0.192025124
2700,KM,COM,Comoros,2004,1264.156135,59.904,597228,36.527,41.3,Sub-Saharan Africa,Low income,0.239461311
2704,KN,KNA,St. Kitts and Nevis,1992,9857.931824,67.95121951,41361,21.5,18.6,Latin America & Caribbean,Upper middle income,2.65975194
2719,KN,KNA,St. Kitts and Nevis,1997,13866.85874,70.03634146,43846,20.5,16.6,Latin America & Caribbean,Upper middle income,3.261711445
2723,KN,KNA,St. Kitts and Nevis,2002,17476.83627,71.33658537,46641,17.3,12.4,Latin America & Caribbean,Upper middle income,4.245577925
2728,KR,KOR,"Korea, Rep.",2000,18083.0841,75.9097561,47008111,13.3,3.5,East Asia & Pacific,High income,9.52093176
2729,KR,KOR,"Korea, Rep.",1995,13295.51969,73.7,45092991,15.7,5,East Asia & Pacific,High income,8.311071381
2730,KR,KOR,"Korea, Rep.",1996,14428.27252,74.15121951,45524681,15,4.6,East Asia & Pacific,High income,8.869490025
2731,KR,KOR,"Korea, Rep.",1999,16392.80863,75.4097561,46616677,13,3.7,East Asia & Pacific,High income,8.577710247
2732,KR,KOR,"Korea, Rep.",2010,30376.87182,80.11707317,49554112,9.4,1.8,East Asia & Pacific,High income,11.43631663
2733,KR,KOR,"Korea, Rep.",2001,19184.3861,76.41219512,47370164,11.6,3.2,East Asia & Pacific,High income,9.503744234
2734,KR,KOR,"Korea, Rep.",1992,10042.27077,72.49756098,43747962,16.7,6.4,East Asia & Pacific,High income,6.498142885
2735,KR,KOR,"Korea, Rep.",2003,21374.49678,77.21463415,47892330,10.2,2.8,East Asia & Pacific,High income,9.734649494
2736,KR,KOR,"Korea, Rep.",2004,22947.22316,77.66585366,48082519,9.8,2.6,East Asia & Pacific,High income,10.03018386
2737,KR,KOR,"Korea, Rep.",2005,24196.42385,78.16829268,48184561,8.9,2.4,East Asia & Pacific,High income,9.607269847
2738,KR,KOR,"Korea, Rep.",2002,20775.10514,76.76585366,47644736,10.2,3,East Asia & Pacific,High income,9.77299975
2739,KR,KOR,"Korea, Rep.",1990,8276.034959,71.59756098,42869283,15.2,7.6,East Asia & Pacific,High income,5.760374252
2740,KR,KOR,"Korea, Rep.",1991,9343.977813,72.04634146,43295704,16.4,7,East Asia & Pacific,High income,6.039462229
2741,KR,KOR,"Korea, Rep.",2009,28320.31912,79.96829268,49307835,9,1.8,East Asia & Pacific,High income,10.32010949
2742,KR,KOR,"Korea, Rep.",1994,12006.49722,73.39756098,44641540,16,5.4,East Asia & Pacific,High income,7.706677234
2743,KR,KOR,"Korea, Rep.",1997,15399.22659,74.60243902,45953580,14.4,4.3,East Asia & Pacific,High income,9.35798162
2744,KR,KOR,"Korea, Rep.",1998,14608.8406,75.00487805,46286503,13.6,4,East Asia & Pacific,High income,7.882070871
2745,KR,KOR,"Korea, Rep.",2014,33587.5834,81.72195122,50746659,8.6,1.6,East Asia & Pacific,High income,11.57034541
2746,KR,KOR,"Korea, Rep.",2011,31228.5107,80.56829268,49936638,9.4,1.7,East Asia & Pacific,High income,11.80296873
2747,KR,KOR,"Korea, Rep.",2012,32097.164,80.8195122,50199853,9.6,1.7,East Asia & Pacific,High income,11.63282456
2748,KR,KOR,"Korea, Rep.",2013,32615.77259,81.27073171,50428893,8.6,1.7,East Asia & Pacific,High income,11.74920084
2749,KR,KOR,"Korea, Rep.",2007,27822.86014,79.1195122,48683638,10,2,East Asia & Pacific,High income,10.18156704
2752,KR,KOR,"Korea, Rep.",1993,10874.10583,72.99756098,44194628,16,5.9,East Asia & Pacific,High income,7.284858219
2753,KR,KOR,"Korea, Rep.",2008,28655.98352,79.51707317,49054708,9.4,1.9,East Asia & Pacific,High income,10.34742286
2754,KR,KOR,"Korea, Rep.",2006,25827.7946,78.66829268,48438292,9.2,2.2,East Asia & Pacific,High income,9.716605676
2758,KW,KWT,Kuwait,2002,57119.74585,73.3,2143833,21.763,6.2,Middle East & North Africa,High income,27.16083436
2759,KW,KWT,Kuwait,2010,73682.86838,73.979,2998083,19.616,5.5,Middle East & North Africa,High income,29.89415136
2760,KW,KWT,Kuwait,2005,83224.57488,73.505,2276623,20.926,5.8,Middle East & North Africa,High income,31.42673908
2761,KW,KWT,Kuwait,2012,79047.76387,74.217,3395556,18.464,5.2,Middle East & North Africa,High income,30.13791232
2762,KW,KWT,Kuwait,2013,76667.70633,74.338,3598385,17.894,5,Middle East & North Africa,High income,27.33039211
2763,KW,KWT,Kuwait,2014,74617.12247,74.458,3782450,17.362,4.8,Middle East & North Africa,High income,25.22386443
2764,KW,KWT,Kuwait,2011,77459.53831,74.096,3191051,19.053,5.3,Middle East & North Africa,High income,28.52652872
2767,KW,KWT,Kuwait,2001,55510.35575,73.232,2109355,22.298,6.4,Middle East & North Africa,High income,27.32663445
2769,KW,KWT,Kuwait,2004,75528.22353,73.434,2207939,21.076,5.9,Middle East & North Africa,High income,28.77545168
2771,KW,KWT,Kuwait,2009,79296.86474,73.868,2818939,20.096,5.6,Middle East & North Africa,High income,30.97049493
2772,KW,KWT,Kuwait,2008,90011.78217,73.764,2652340,20.46,5.7,Middle East & North Africa,High income,31.19177293
2773,KW,KWT,Kuwait,1998,57966.23229,73.004,1836353,23.271,7,Middle East & North Africa,High income,28.17815366
2774,KW,KWT,Kuwait,1995,59069.64595,72.722,1610651,21.915,7.9,Middle East & North Africa,High income,34.03695152
2775,KW,KWT,Kuwait,1996,59729.89444,72.824,1631740,22.533,7.6,Middle East & North Africa,High income,30.73624413
2776,KW,KWT,Kuwait,1997,59221.57848,72.917,1715314,23.034,7.3,Middle East & North Africa,High income,32.01784571
2777,KW,KWT,Kuwait,1999,54235.2472,73.084,1957066,23.191,6.8,Middle East & North Africa,High income,27.60369042
2778,KW,KWT,Kuwait,2000,55420.72265,73.16,2050741,22.829,6.6,Middle East & North Africa,High income,26.11748729
2779,KW,KWT,Kuwait,2007,91268.60723,73.67,2503410,20.701,5.7,Middle East & North Africa,High income,30.05334284
2780,KW,KWT,Kuwait,2003,67552.42741,73.367,2169118,21.347,6.1,Middle East & North Africa,High income,27.62525921
2781,KW,KWT,Kuwait,2006,88328.01607,73.584,2377258,20.833,5.8,Middle East & North Africa,High income,31.03114555
2809,KZ,KAZ,Kazakhstan,1993,6991.931718,66.72682927,16330419,19.3,22.6,Europe & Central Asia,Upper middle income,13.32616034
2810,KZ,KAZ,Kazakhstan,1994,6332.205205,65.67317073,16095199,18.9,22.7,Europe & Central Asia,Upper middle income,12.42504128
2811,KZ,KAZ,Kazakhstan,1997,6593.64628,64.46341463,15333703,15.2,22,Europe & Central Asia,Upper middle income,8.442824802
2812,KZ,KAZ,Kazakhstan,1998,6652.406839,64.56097561,15071300,14.8,21.4,Europe & Central Asia,Upper middle income,8.447971111
2813,KZ,KAZ,Kazakhstan,2008,18513.92541,67.02195122,15674000,22.75,13.3,Europe & Central Asia,Upper middle income,14.85305787
2814,KZ,KAZ,Kazakhstan,1999,7002.960924,65.5195122,14928426,14.57,20.8,Europe & Central Asia,Upper middle income,7.803452018
2815,KZ,KAZ,Kazakhstan,1995,6039.10301,64.9195122,15815626,17.5,22.7,Europe & Central Asia,Upper middle income,10.69613331
2816,KZ,KAZ,Kazakhstan,1996,6274.410381,64.1097561,15577894,16.3,22.4,Europe & Central Asia,Upper middle income,9.08564399
2817,KZ,KAZ,Kazakhstan,2002,10225.4459,65.96829268,14858948,15.29,18.5,Europe & Central Asia,Upper middle income,9.000333671
2818,KZ,KAZ,Kazakhstan,2003,11360.99333,65.86585366,14909018,16.63,17.8,Europe & Central Asia,Upper middle income,9.538517359
2819,KZ,KAZ,Kazakhstan,2000,7887.892984,65.51707317,14883626,14.9,20,Europe & Central Asia,Upper middle income,7.934854181
2820,KZ,KAZ,Kazakhstan,2001,9172.369178,65.76829268,14858335,14.9,19.3,Europe & Central Asia,Upper middle income,8.873851074
2822,KZ,KAZ,Kazakhstan,1992,7471.688544,67.73170732,16439095,20.5,22.4,Europe & Central Asia,Upper middle income,15.9402826
2824,KZ,KAZ,Kazakhstan,2004,12705.43385,65.88780488,15012985,18.19,17,Europe & Central Asia,Upper middle income,11.52689249
2825,KZ,KAZ,Kazakhstan,2007,17793.14788,66.50487805,15484192,20.79,14.3,Europe & Central Asia,Upper middle income,14.35971247
2826,KZ,KAZ,Kazakhstan,2006,16098.51091,66.16097561,15308084,19.71,15.3,Europe & Central Asia,Upper middle income,12.58362425
2827,KZ,KAZ,Kazakhstan,2009,18387.20191,68.42926829,16092701,22.15,12.3,Europe & Central Asia,Upper middle income,13.25676292
2828,KZ,KAZ,Kazakhstan,2010,19690.38497,68.29536585,16321581,22.54,11.1,Europe & Central Asia,Upper middle income,15.22798733
2829,KZ,KAZ,Kazakhstan,2011,21277.70637,68.98,16556600,22.52,10.1,Europe & Central Asia,Upper middle income,15.64629686
2830,KZ,KAZ,Kazakhstan,2012,22392.20367,69.61,16791425,22.69,9,Europe & Central Asia,Upper middle income,14.46941789
2831,KZ,KAZ,Kazakhstan,2013,23773.81933,70.45,17035275,22.73,8.1,Europe & Central Asia,Upper middle income,15.42931652
2832,KZ,KAZ,Kazakhstan,2014,24846.50924,71.62,17289224,23.13,7.3,Europe & Central Asia,Upper middle income,14.36316974
2834,KZ,KAZ,Kazakhstan,2005,14259.0187,65.9097561,15147029,18.42,16.2,Europe & Central Asia,Upper middle income,11.7071662
2836,LA,LAO,Lao PDR,1990,1103.958956,53.589,4258472,42.898,54.2,East Asia & Pacific,Lower middle income,0.049944205
2837,LA,LAO,Lao PDR,1992,1214.90971,54.594,4502363,41.695,51.8,East Asia & Pacific,Lower middle income,0.057012284
2838,LA,LAO,Lao PDR,1993,1282.902812,55.106,4623280,40.765,50.5,East Asia & Pacific,Lower middle income,0.055521188
2839,LA,LAO,Lao PDR,1991,1156.686199,54.09,4380073,42.409,53,East Asia & Pacific,Lower middle income,0.053580842
2840,LA,LAO,Lao PDR,2010,4133.441868,64.357,6246274,26.715,33,East Asia & Pacific,Lower middle income,0.262420284
2841,LA,LAO,Lao PDR,2011,4495.15215,64.795,6333487,26.241,32.3,East Asia & Pacific,Lower middle income,0.256490777
2842,LA,LAO,Lao PDR,2012,4882.41856,65.208,6415169,25.752,31.5,East Asia & Pacific,Lower middle income,0.264657252
2843,LA,LAO,Lao PDR,2013,5293.963358,65.6,6494557,25.267,30.8,East Asia & Pacific,Lower middle income,0.242789462
2844,LA,LAO,Lao PDR,2014,5727.011486,65.975,6576397,24.788,30.1,East Asia & Pacific,Lower middle income,0.297200884
2847,LA,LAO,Lao PDR,2004,2548.398911,61.224,5664605,28.978,38.9,East Asia & Pacific,Lower middle income,0.245994204
2848,LA,LAO,Lao PDR,2001,2096.907986,59.494,5414568,30.891,41.9,East Asia & Pacific,Lower middle income,0.161184789
2849,LA,LAO,Lao PDR,2002,2221.186411,60.07,5497273,30.117,40.9,East Asia & Pacific,Lower middle income,0.209456216
2850,LA,LAO,Lao PDR,2006,3054.581779,62.348,5849356,28.221,36.8,East Asia & Pacific,Lower middle income,0.2651815
2851,LA,LAO,Lao PDR,2007,3317.147454,62.886,5949787,27.889,35.8,East Asia & Pacific,Lower middle income,0.152848497
2852,LA,LAO,Lao PDR,2009,3820.361454,63.893,6152036,27.15,33.9,East Asia & Pacific,Lower middle income,0.204449551
2853,LA,LAO,Lao PDR,1997,1675.559239,57.246,5056519,35.579,46,East Asia & Pacific,Lower middle income,0.120383608
2854,LA,LAO,Lao PDR,1994,1382.098279,55.628,4740380,39.642,49.3,East Asia & Pacific,Lower middle income,0.058017501
2855,LA,LAO,Lao PDR,1995,1475.413015,56.158,4851923,38.364,48.2,East Asia & Pacific,Lower middle income,0.071799367
2856,LA,LAO,Lao PDR,1996,1572.325142,56.698,4957180,36.985,47.1,East Asia & Pacific,Lower middle income,0.096165562
2857,LA,LAO,Lao PDR,2008,3585.167178,63.402,6052190,27.539,34.9,East Asia & Pacific,Lower middle income,0.156321266
2858,LA,LAO,Lao PDR,1998,1728.72428,57.801,5150763,34.217,44.9,East Asia & Pacific,Lower middle income,0.133131538
2859,LA,LAO,Lao PDR,1999,1850.89123,58.359,5241284,32.95,43.9,East Asia & Pacific,Lower middle income,0.177008344
2860,LA,LAO,Lao PDR,2000,1969.701704,58.923,5329304,31.83,42.9,East Asia & Pacific,Lower middle income,0.176149081
2861,LA,LAO,Lao PDR,2005,2773.571076,61.793,5754026,28.57,37.8,East Asia & Pacific,Lower middle income,0.244083186
2862,LA,LAO,Lao PDR,2003,2367.445811,60.648,5579656,29.484,39.9,East Asia & Pacific,Lower middle income,0.197162692
2863,LB,LBN,Lebanon,1994,8510.83072,71.646,2974640,22.655,16.7,Middle East & North Africa,Upper middle income,4.270260603
2864,LB,LBN,Lebanon,2004,10632.03816,76.351,3863267,14.795,9.1,Middle East & North Africa,Upper middle income,4.348269742
2865,LB,LBN,Lebanon,2003,10196.8175,75.892,3701464,15.697,9.8,Middle East & North Africa,Upper middle income,4.911836506
2866,LB,LBN,Lebanon,1993,7912.226084,71.248,2900854,23.15,17.6,Middle East & North Africa,Upper middle income,4.027456053
2867,LB,LBN,Lebanon,1995,9076.835045,72.071,3033394,22.127,15.8,Middle East & North Africa,Upper middle income,4.47647124
2869,LB,LBN,Lebanon,1997,9472.472824,72.991,3092670,20.89,14.3,Middle East & North Africa,Upper middle income,5.059411124
2870,LB,LBN,Lebanon,1998,9851.489665,73.473,3113951,20.169,13.5,Middle East & North Africa,Upper middle income,5.346320478
2871,LB,LBN,Lebanon,1999,9822.259753,73.959,3156646,19.383,12.8,Middle East & North Africa,Upper middle income,5.224057116
2872,LB,LBN,Lebanon,1996,9598.412654,72.522,3070960,21.543,15,Middle East & North Africa,Upper middle income,4.480222471
2873,LB,LBN,Lebanon,2001,10161.73147,74.934,3359859,17.61,11.3,Middle East & North Africa,Upper middle income,4.81313948
2874,LB,LBN,Lebanon,2002,10176.45461,75.418,3522837,16.651,10.6,Middle East & North Africa,Upper middle income,4.542585422
2875,LB,LBN,Lebanon,1990,5078.706758,70.222,2703016,24.621,20.7,Middle East & North Africa,Upper middle income,3.038857336
2876,LB,LBN,Lebanon,2000,9933.079261,74.447,3235366,18.53,12,Middle East & North Africa,Upper middle income,4.712723692
2877,LB,LBN,Lebanon,1991,7122.146019,70.537,2752462,24.12,19.6,Middle East & North Africa,Upper middle income,3.0801893
2878,LB,LBN,Lebanon,2005,10924.51068,76.786,3986852,14.021,8.4,Middle East & North Africa,Upper middle income,4.065397963
2879,LB,LBN,Lebanon,1992,7425.08233,70.878,2821862,23.634,18.6,Middle East & North Africa,Upper middle income,3.67107782
2880,LB,LBN,Lebanon,2008,14023.26449,77.881,4111047,13.048,6.8,Middle East & North Africa,Upper middle income,4.190554377
2881,LB,LBN,Lebanon,2009,15282.37826,78.173,4183156,13.2,6.4,Middle East & North Africa,Upper middle income,4.989669044
2882,LB,LBN,Lebanon,2006,11236.70803,77.187,4057350,13.454,7.8,Middle East & North Africa,Upper middle income,3.563651398
2883,LB,LBN,Lebanon,2007,12524.41373,77.553,4086466,13.128,7.2,Middle East & North Africa,Upper middle income,3.294180595
2884,LB,LBN,Lebanon,2012,15334.65,78.86,4916404,14.449,5.6,Middle East & North Africa,Upper middle income,4.603511835
2885,LB,LBN,Lebanon,2013,14902.76348,79.05,5276102,14.862,5.3,Middle East & North Africa,Upper middle income,4.279937348
2886,LB,LBN,Lebanon,2010,16118.96329,78.43,4337141,13.535,6.1,Middle East & North Africa,Upper middle income,4.622282052
2887,LB,LBN,Lebanon,2011,15693.68728,78.656,4588368,13.982,5.8,Middle East & North Africa,Upper middle income,4.455511197
2889,LB,LBN,Lebanon,2014,14570.53209,79.231,5603279,15.177,5.1,Middle East & North Africa,Upper middle income,4.295732552
